"id","fqdn/ip","port","severity","finding","cve","cwe"
"TLS_extensions","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'supported versions/#43' 'key share/#51' 'supported_groups/#10' 'max fragment length/#1' 'application layer protocol negotiation/#16' 'extended master secret/#23'","",""
"TLS_session_ticket","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","yes","",""
"sessionresumption_ticket","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","not supported","",""
"sessionresumption_ID","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","supported","",""
"TLS_timestamp","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","random","",""
"certificate_compression","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","none","",""
"clientAuth","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","none","",""
"cert_numbers","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","1","",""
"cert_signatureAlgorithm","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","OK","SHA256 with RSA","",""
"cert_keySize","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","03F134578B2087B0FDC01761941EA132397C","",""
"cert_serialNumberLen","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","18","",""
"cert_fingerprintSHA1","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","EC313863CF41C242F0E2FAA9A7514D42D3A7DF8D","",""
"cert_fingerprintSHA256","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","FD320478E44BAFE725BA9F87A2F3E865D7BB6830DE4E0C7F4AA5C5DF1C9034FA","",""
"cert","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFSzCCBDOgAwIBAgISA/E0V4sgh7D9wBdhlB6hMjl8MA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTAwHhcNMjQwODEzMDk0MjQ5WhcNMjQxMTExMDk0MjQ4WjA2MTQwMgYDVQQDEythcmNoaWZpbHRyZS1zaXRlLXYyLmZhYnJpcXVlLnNvY2lhbC5nb3V2LmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAyWkNibUFuV8THzFQqEyXZ9bN7oT+uklu2MFixcTe8hI8iDRXcZC4J65DprgQWCoyhav1kykdOBypLXrAmZ40yMEKWOb5rLf76/60JXiH20vK3fBgD7wBobyvbFGvQ/JaWi+rQJAVQd7CNBgx7mwhX04/qdJsd+PGX9al9A5wfDiF2qPVXjKFrmmpkx0gKQSp4TRXbSX2p++BIICsUWIxDxuZYM/f5mZE9EV06eZOduFMHiuk12GFNO7NLGbcoxiIZVmRRGXWSghzHFZEQ2XwOwzqXEBo2Se9QwAaUhFKvDUFU4qJeDqK/SSlYc9+zU9V9BAjb6QGq2XJYCydvOeNSwIDAQABo4ICVDCCAlAwDgYDVR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBTu3BBaWHlqqhPJdFZa+4P3r4UyWzAfBgNVHSMEGDAWgBS7vMNHpeS8qcbDpHIMEI2iNeHI6DBXBggrBgEFBQcBAQRLMEkwIgYIKwYBBQUHMAGGFmh0dHA6Ly9yMTAuby5sZW5jci5vcmcwIwYIKwYBBQUHMAKGF2h0dHA6Ly9yMTAuaS5sZW5jci5vcmcvMFsGA1UdEQRUMFKCK2FyY2hpZmlsdHJlLXNpdGUtdjIuZmFicmlxdWUuc29jaWFsLmdvdXYuZnKCI2FyY2hpZmlsdHJlLmZhYnJpcXVlLnNvY2lhbC5nb3V2LmZyMBMGA1UdIAQMMAowCAYGZ4EMAQIBMIIBBAYKKwYBBAHWeQIEAgSB9QSB8gDwAHcA3+FW66oFr7WcD4ZxjajAMk6uVtlup/WlagHRwTu+UlwAAAGRS1P2UAAABAMASDBGAiEA9Vcrcbdfnwdz1Zr8XTseRC/h11Y1IUbPRTOW0+R5nrsCIQDIingnqV+yiSf1Us1sHkaZSFTA4ZBHOugOdyPpaobGXQB1AEiw42vapkc0D+VqAvqdMOscUgHLVt0sgdm7v6s52IRzAAABkUtT90UAAAQDAEYwRAIgSbF+GKYn6afsswUa3BYy45QLTodmMsrV5pvDq7fYIjoCICiea1XltN0p7Ei/86kTGlIBVlc2Rc14hWsrXRmLNXl2MA0GCSqGSIb3DQEBCwUAA4IBAQBJItNj696hWCrPnJzbqfkrXBO589FKICqM9zKMjyaScEjawe9wtgEcgwnxVV0cZ0BQpb7Uzz4Y4M1Dt2h4q+gLvPxO/mGh+liPtR4T2cIulr45Tcf7ORPmNy7KrhQW8cNueJBJW0Wej2NF56lMo5ZXfzWLf/DtMbVOezRPb7LYq4a6A5Z9yEBDgopLmnMPjpDGqNha0Y/q1+ORapupaOBZY2QwGKdI62dgLxOnupTKrd0WPdN4T1mQSW88wBm1P40wdASw8qtLfmY4QWuH0Xv4l1mw9JTXUunmOwI8OGmZ+tCZUZJLPaV9Il1yHJD5Wqtkdsi8+8vnJLznBq1yPfxS\n-----END CERTIFICATE-----","",""
"cert_commonName","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","OK","archifiltre-site-v2.fabrique.social.gouv.fr","",""
"cert_commonName_wo_SNI","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","Kubernetes Ingress Controller Fake Certificate","",""
"cert_subjectAltName","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","archifiltre-site-v2.fabrique.social.gouv.fr archifiltre.fabrique.social.gouv.fr","",""
"cert_trust","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","OK","Ok via SAN (SNI mandatory)","",""
"cert_chain_of_trust","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","OK","passed.","",""
"cert_certificatePolicies_EV","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","no","",""
"cert_expirationStatus","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","OK","85 >= 30 days","",""
"cert_notBefore","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","2024-08-13 09:42","",""
"cert_notAfter","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","OK","2024-11-11 09:42","",""
"cert_extlifeSpan","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","not present","",""
"cert_crlDistributionPoints","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","--","",""
"cert_ocspURL","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","http://r10.o.lencr.org","",""
"OCSP_stapling","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","LOW","not offered","",""
"cert_mustStapleExtension","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","--","",""
"DNS_CAArecord","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","LOW","--","",""
"certificate_transparency","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","OK","yes (certificate extension)","",""
"certs_countServer","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","2","",""
"certs_list_ordering_problem","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","no","",""
"cert_caIssuers","archifiltre.fabrique.social.gouv.fr/57.128.91.43","443","INFO","R10 (Let's Encrypt from US)","",""
