"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFEzCCA/ugAwIBAgISA8Y6/pGdY2YCIcnJx45goJWoMA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTAwHhcNMjQwNjE1MjMyMDMxWhcNMjQwOTEzMjMyMDMwWjAtMSswKQYDVQQDEyJvemVuc2VtYmxlLmZhYnJpcXVlLnNvY2lhbC5nb3V2LmZyMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAwH7io30myWYLpnGn5s6uM3qTQkYxR+S2ikHILx6Pwj4MiHZ+EWqyVzcyCISMmmgbKNlnx+PWScCEosdwj0mvbJuaL4BlwgQoqsEZjSe5/BESQUtZt9Nn/is3GXtCmwkkhdwZ+X9bLEyo7sSGm1sP5EDNUEkhlFs9ZVdzXcWXeSMkzH2LlL6EMJWRSBHPOUcTeIs6fIogtQEGVliDYrJLj+O43ct6NySsFRafvB00+7BDruw7UGHhHnUCoGXTk66luSNJnU/W5tnyi2hIgt4o0hUZUXHp2deHXIz8kcnMHan2oPGsKj2dYoXRQH8Ho6YgjhaoAa5xD48bzTF51BhtTwIDAQABo4ICJTCCAiEwDgYDVR0PAQH/BAQDAgWgMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAMBgNVHRMBAf8EAjAAMB0GA1UdDgQWBBRTv1TqJ/lmYMp1y0SmFjE6EfBudTAfBgNVHSMEGDAWgBS7vMNHpeS8qcbDpHIMEI2iNeHI6DBXBggrBgEFBQcBAQRLMEkwIgYIKwYBBQUHMAGGFmh0dHA6Ly9yMTAuby5sZW5jci5vcmcwIwYIKwYBBQUHMAKGF2h0dHA6Ly9yMTAuaS5sZW5jci5vcmcvMC0GA1UdEQQmMCSCIm96ZW5zZW1ibGUuZmFicmlxdWUuc29jaWFsLmdvdXYuZnIwEwYDVR0gBAwwCjAIBgZngQwBAgEwggEDBgorBgEEAdZ5AgQCBIH0BIHxAO8AdQBIsONr2qZHNA/lagL6nTDrHFIBy1bdLIHZu7+rOdiEcwAAAZAeasSsAAAEAwBGMEQCIDfoh5WA0TL2f7o6fxIVBbm8NFfjL2zn/inMwrYhgoz9AiB/kx1tkO3Pu0x5rHWZ9glfLZou8St2JYQ4ygshj4PT/wB2ABmYEHEJ8NZSLjCA0p4/ZLuDbijM+Q9Sju7fzko/FrTKAAABkB5qxLgAAAQDAEcwRQIgIUdB4PPQ1qba6hAk1+HLMzJcVoxh4/1i1ufnH+VmivACIQDvDw69A3SZ+AC7/UsSbRxdtRs0UPg66SJH1xhEq6lrejANBgkqhkiG9w0BAQsFAAOCAQEAxoWjb6LIXRHEiVk69OEofQGrFYsadAYr1MNcyxgZPsNrDES3JNHufA/JOswx0GgbfudP6x8n+5swx4umiEdRzWOfNt5AI9yWYkpi2IWexe9MYVqL5Ar/m3aECzhigCc6nFt4nF3VxNm3gxG7JVSUTlOLRO+1tgXobEkCh2PvgMlx10o+f+NCN9xRNn63d9lSFp6s/tHr4XNH4WaHsE/VS4CdHzl9ZMeEC5GFKQGa/ZHYjLftdzY2WPlo4QkZTDYpXu4Izi+ld+Lyh8DWmu54WTWwCizHHRbcMXhXzTQWcR0kaoalO3fkYuajXQBqPvL0N65Grhdpi4vsxtZ34myy1w==\n-----END CERTIFICATE-----","",""
"cert_commonName","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","OK","ozensemble.fabrique.social.gouv.fr","",""
"cert_commonName_wo_SNI","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","Kubernetes Ingress Controller Fake Certificate","",""
"cert_subjectAltName","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","ozensemble.fabrique.social.gouv.fr","",""
"cert_trust","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","OK","passed.","",""
"cert_certificatePolicies_EV","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","no","",""
"cert_expirationStatus","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","OK","89 >= 30 days","",""
"cert_notBefore","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","INFO","2024-06-15 23:20","",""
"cert_notAfter","ozensemble.fabrique.social.gouv.fr/57.128.91.43","443","OK","2024-09-13 23:20","",""
