"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFHDCCBASgAwIBAgISA3jR7eRIvEt4CiU4vC5AHwH7MA0GCSqGSIb3DQEBCwUAMDMxCzAJBgNVBAYTAlVTMRYwFAYDVQQKEw1MZXQncyBFbmNyeXB0MQwwCgYDVQQDEwNSMTEwHhcNMjQxMjEwMTEzNTQwWhcNMjUwMzEwMTEzNTM5WjAxMS8wLQYDVQQDEyZjYXJuZXQtZGUtYm9yZC5mYWJyaXF1ZS5zb2NpYWwuZ291di5mcjCCASIwDQYJKoZIhvcNAQEBBQADggEPADCCAQoCggEBAONALfJ3NJNj5slofNFj17BdKHle/fS6XcNrnXO26y/TBKL0qx/PVdAicivo9apvmwSODxD9THq7TMsG2GX1n48K7RQGsGrOTq4vqRu3xZJsP98a5hZaYDtt94jBc+QpJ8pbEZB0kaPMRlXIZk62ZheLwcril+EiaLc5GH4YhZdIOBfeRJbklPkpTVR1bYLWN3KrImcaAyvcBSPlLBcYIlwPC/HzcCq3JicFjQjwGHtvaliS4xbz1VgFLXJklh01LG8Yaei/xcvKIE2s/sMk/ao805B6s6HDBMgsiEdYxYN8HiUJnlk6dfGPq2o+gWfVsu2J8onEZMOLuqmcjRa42SsCAwEAAaOCAiowggImMA4GA1UdDwEB/wQEAwIFoDAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwDAYDVR0TAQH/BAIwADAdBgNVHQ4EFgQUJnZG11CQKQvA3+uQ9JcQjDKsBYgwHwYDVR0jBBgwFoAUxc9GpOr0w8B6bJXELbBeki8m47kwVwYIKwYBBQUHAQEESzBJMCIGCCsGAQUFBzABhhZodHRwOi8vcjExLm8ubGVuY3Iub3JnMCMGCCsGAQUFBzAChhdodHRwOi8vcjExLmkubGVuY3Iub3JnLzAxBgNVHREEKjAogiZjYXJuZXQtZGUtYm9yZC5mYWJyaXF1ZS5zb2NpYWwuZ291di5mcjATBgNVHSAEDDAKMAgGBmeBDAECATCCAQQGCisGAQQB1nkCBAIEgfUEgfIA8AB2AMz7D2qFcQll/pWbU87psnwi6YVcDZeNtql+VMD+TA2wAAABk7CQCyUAAAQDAEcwRQIhAIwXfQ9IqUq/7HMoKo9W2Z+taiYxo+37fSZMg+rQBgs+AiBOWeg60rPDpRiWj48yRcBSucJsPbuz5yzDWUcdg9w0MwB2AKLjCuRF772tm3447Udnd1PXgluElNcrXhssxLlQpEfnAAABk7CQCxUAAAQDAEcwRQIhAM19tloqU733GYYHwzUA5fuVQetGAyOo88y1RLRt74SLAiAxRCdwreYOhetScn6x5RohOjPsm6DTiwgFSM78MMNRfTANBgkqhkiG9w0BAQsFAAOCAQEAJSLFN9sCKQ+vACRZVjtqu2QSGywSeCTaa8gyqTBmTAlpNM9mhtoUT63tBrHELxArw7IjMc610YYR8+QYQD4MZgbGGBi8L6+7ZxqHIMoLFPuzeUj59dX0g3ZeBoGk2dGh6D/GflCeIVwfvibc0JViXcnt/wXM6ujpiZ4arCcL4MIs/05zp5Xan6cNPaKJleFV38Ji3v/x0+BbuXyaY14OSXOyHcSJ+SbRh1DGXjjgW9DkhD6m7C6Uq0zw+Cm4USzfJipJk7TvOUHZINiA9j68jBa/SuCYP2BP9sDkf1c202/07k6X5eGsdM63jSx3MVOqECh5q4eVjmNMtOXQeLGA+Q==\n-----END CERTIFICATE-----","",""
"cert_commonName","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","OK","carnet-de-bord.fabrique.social.gouv.fr","",""
"cert_commonName_wo_SNI","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","*.osc-secnum-fr1.scalingo.io","",""
"cert_subjectAltName","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","carnet-de-bord.fabrique.social.gouv.fr","",""
"cert_trust","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","OK","passed.","",""
"cert_certificatePolicies_EV","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","no","",""
"cert_expirationStatus","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","OK","78 >= 30 days","",""
"cert_notBefore","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","INFO","2024-12-10 11:35","",""
"cert_notAfter","carnet-de-bord.fabrique.social.gouv.fr/185.21.194.105","443","OK","2025-03-10 11:35","",""
