"id","fqdn/ip","port","severity","finding","cve","cwe"
"LOGJAM-common_primes","pjm.social.gouv.fr/185.194.82.86","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","pjm.social.gouv.fr/185.194.82.86","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","pjm.social.gouv.fr/185.194.82.86","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","pjm.social.gouv.fr/185.194.82.86","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","pjm.social.gouv.fr/185.194.82.86","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_81","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_90","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_X","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_11","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-android_12","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-chrome_79_win10","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-chrome_101_win10","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-firefox_66_win81","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-firefox_100_win10","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-ie_6_xp","pjm.social.gouv.fr/185.194.82.86","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","pjm.social.gouv.fr/185.194.82.86","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","pjm.social.gouv.fr/185.194.82.86","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","pjm.social.gouv.fr/185.194.82.86","443","INFO","No connection","",""
"clientsimulation-ie_11_win81","pjm.social.gouv.fr/185.194.82.86","443","INFO","No connection","",""
"clientsimulation-ie_11_winphone81","pjm.social.gouv.fr/185.194.82.86","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_15_win10","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-edge_101_win10_21h2","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_121_ios_122","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
"clientsimulation-safari_130_osx_10146","pjm.social.gouv.fr/185.194.82.86","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","",""
